title,sub-title,ref,new_price,reserved_status,geo
Chopard,HOOP EARRINGS,837888,17300,,Москва
RalfDiamonds,DIAMOND 1.68 CT F/VS RING,RDring1.68CT,3400,,Москва
RalfDiamonds,CUSHION DIAMOND 15.21 CT FANCY LIGHT YELLOW/VS BRACELET,RD15.21ct FLY/VS+,20500,,Москва
No name,DIAMOND 3.05 CT G/SI2 RING,D-313426,33200,,Москва
Messika,D-VIBES MULTI-ROW NECKLACE,12434-PG,33000,,Москва
Carrera y Carrera,Te Quiero Giraffe Ring,GiraffeCyC,3850,,Москва
RalfDiamonds,КРЕСТ С БРИЛЛИАНТАМИ 1.01 CT F/VS,RD1.01ct f/vs,3100,,Москва
RalfDiamonds,БРАСЛЕТ С БРИЛЛИАНТАМИ 20.90 CT (SIZE 18),RD20.90ct E-F/VS,29000,,Москва
Van Cleef & Arpels,MAGIC ALHAMBRA DIAMOND EARRINGS,VCARN9MR00,49500,,Москва
Van Cleef & Arpels,Bouton d'or Ring (SIZE 49),VCARO9MV00,12900,,Москва
Tiffany & Co,PETALS KEY PENDANT,GRP02521,12980,,Москва
Cartier,PULSERA ÉCROU DE CARTIER,N6714518,24500,,Москва
Verdi Jewellery,СЕРЬГИ С ИЗУМРУДАМИ 5.06 CT - 5.50 CT,A11M,17200,,Москва
Verdi Jewellery,ETERNITY SAPPHIRE RING 8.71 CT,A96L,9500,,Москва
Verdi Jewellery,SAPPHIRE  4.77 CT - 4.16 CT EARRINGS,A66L,21500,,Москва
Chaumet,BEE MY LOVE RING,081933,2900,,Москва
Chopard,HAPPY DIAMOND CROSS PENDANT,79/6315,5100,,Москва
RalfDiamonds,POLAR DIAMOND BEAR RING 6.00 CT WHITE GOLD,RDR BEAR,9500,,Санкт-Петербург
Chopard,HAPPY DIAMONDS RING,82/3926,3000,,Москва
Chaumet,HORTENSIA PENDANT WITH MALACHITE AND DIAMONDS,1607855,3400,,Москва
Chaumet,HORTENSIA BRACELET WITH DIAMONDS AND MALACHITE,390325,6800,,Москва
H. Stern,ZEPHYR DIAMOND RING,52R6DI00281,4350,,Москва
H. Stern,ZEPHYR RING,H. Stern Zephyr Ring,4350,,Ташкент
Magerit,PUMA EARRINGS,MGRT PUMA EAR 140624,8700,,Москва
Chaumet,ATTRAPE-MOI SI TU M'AIMES CITRINE AND DIAMONDS PENDANT,CHAUMET251124,1900,,Москва
Chaumet,SPIDER NET RING,LU69193262,6500,,Москва
Chaumet,SPIDER NET DIAMOND EARRINGS,CHAUMET251124,9800,,Москва
Piaget,YELLOW GOLD POSSESSION BRACELET,PIAGET251124,3200,,Москва
Bvlgari,TONDO STEEL NECKLACE,194538/1,995,,Москва
Chopard,HAPPY DIAMONDS PENDANT,79/3957-20,3400,,Москва
Chopard,HAPPY DIAMONDS EARRINGS,846243,4100,,Москва
Chopard,HAPPY DIAMONDS LOVE BRACELET,85/3527-20,3350,,Москва
Casato,MARYLIN BRACELET,BRM-205BT-W-BKC16,1150,,Москва
Damiani,MARGHERITA DIAMOND & CITRINE EARRINGS,20072772,5800,,Москва
Van Cleef & Arpels,FRIVOLE LARGE MODEL,VCARC96800,4550,,Москва
Pasquale Bruni,SUN RAY DIAMOND TOPAZ PENDANT,SRT241124,4100,,Москва
Yana Jewellery,Rhinestone Heart Pendant,YPHEART,2800,,Москва
Piaget,Possession Ring,G34P3N00,2800,,Москва
Piaget,Possession Pendant,G33PE600,11500,,Москва
H. Stern,G. STONES COLOR TOPAZ GOLD RING 28.70 CT,57R6TA00001,2800,,Москва
Van Cleef & Arpels,Perlée couleurs variation ring (SIZE 54),VCARO63F00-54,4200,,Москва
Van Cleef & Arpels,"FRIVOLE EARRINGS, SMALL MODEL",VCARB65700,4850,,Москва
Graff,BUTTERFLY EARRINGS,RGE231124,8900,,Москва
RalfDiamonds,DIAMOND 8.78 CT & EMERALD 15.7 CT EARRINGS,RD24.65 ct,13500,,Москва
Graff,DIAMOND ON DIAMOND EARRINGS,RGE480,23500,,Москва
Tiffany & Co,DIAMOND CROSS PENDANT MINI,67124715,4100,,Москва
Graff,KISS RUBIES & DIAMONDS EARRINGS,GE,6700,,Москва
RalfDiamonds,КОМПЛЕКТ С ЦВЕТНЫМИ КАМНЯМИ,173diamondRalfDiamonds,17500,,Москва
Tiffany & Co,SOLESTE RING 1.03 CT FIY/VVS1 (SIZE 50),1.03ct fiy/vvs1,18500,,Москва
No name,DIAMOND  2.01 CT E/VVS1 EXEXEX (GIA),NN 2.01 CT E/VVS1,34400,,Москва
Tiffany & Co,AKOYA PEARL STRAND SIGNATURE WHITE GOLD NECKLACE,TIFFANY&Co AKOYA PEARL SIGNATURE,6500,,Москва
No name,DIAMOND 1.00 H/SI2 RING,D-312331,2950,,Москва
Mikimoto,AKOYA CULTURED PEARL 10-13.6 MM NECKLACE,Mikimoto211124big,36000,,Москва
RalfDiamonds,SAPPHIRE RING 6.90 CT,sapphire ring 6.90 CT,7500,,Москва
Cartier,TRINITY CRASH DIAMOND RING,TRINITY DE CARTIER,3850,,Санкт-Петербург
De Grisogono,MATASSA SET,B13222/B14737,6500,,Москва
Ювелирные украшения,"КОМПЛЕКТ С САПФИРАМИ 15.10 CT, БРИЛЛИАНТАМИ 1.45 CT И ЦАВОРИТАМИ 1.70 СТ",SAPPHIRES FLOWER SET,13500,,Санкт-Петербург
Cartier,"LOVE BRACELET, SMALL MODEL, 10 DIAMONDS (SIZE 16)",B6047916,9000,,Санкт-Петербург
Chopard,SOLITAIRE DIAMOND RING 1.00 CT F/VS2,82/5500-290,5760,,Санкт-Петербург
Carrera y Carrera,CIRCULOS DE FUEGO PENDANT,CyCCIRCULOS,3600,,Москва
Harry Winston,Baguette-Cut Vertical Single Diamond Wedding Band,WBDPBG5MBZ,3600,Зарезервировано,
RalfDiamonds,EMERALD 14.42 CT & DIAMOND 39.58 CT SET,RDEM11125,17300,Зарезервировано,
No name,DIAMOND RING 2.01 CT FANCY INTENSE YELLOW/VS2 (GIA),2.01 ct FIY/VS2,36800,,Москва
No name,DIAMOND 5.15 CT K/SI2 PENDANT (HRD),NNP5.15CTK/SI2,38000,,Москва
Cartier,PANTHÈRE DE CARTIER RING (SIZE 53),N4225000-53,27900,,Москва
Cartier,VINTAGE COCTAIL RING 9.5 CT F/VVS (SIZE 52),CRVINTAGE52,14500,,Москва
Cartier,"JUSTE UN CLOU RING, DIAMONDS (SIZE 52)",B4092700-52,5350,,Москва
Cartier,"LOVE Necklace, 3 Diamonds",B7014500,4700,,Москва
Cartier,PENDIENTES ÉCROU DE CARTIER,B8301408,6740,,Москва
Cartier,BRACELET ECROU DE CARTIER (SIZE 19),B6049519,8935,,Москва
Cartier,LOVE BRACELET 10 DIAMONDS (SIZE 17),B6040617,19050,,Москва
Cartier,LOVE BRACELET (SIZE 20),B6067520,8500,,Москва
Cartier,"LOVE BRACELET, 4 DIAMONDS, WHITE GOLD (SIZE 17)",B6070117,12860,,Москва
Piaget,Possession ring (SIZE 58),G34P6M00,1650,,Москва
Harry Winston,DIAMOND 1.09 CT D/VVS1 RING (GIA),RGDPEC010NSS-060,14500,,Москва
Chopard,"HAPPY HEARTS PENDANT, PINK OPAL, ROSE GOLD",797482-5620,3360,,Москва
Bvlgari,INTARSIO RING,bvgring1911,3300,,Москва
Damiani,DIAMOND 1.54 CT E-F/VS RING,damiani1.54CTEF/VS,3850,,Москва
Tiffany & Co,PLATINUM SOLITAIRE ENGAGEMENT RING 1.88 CT H/VVS1,T&Co1.88CTH/VVS1,23500,,Москва
Chopard,HAPPY DIAMONDS ICONS HEART,82A611-1206,4945,,Москва
Cartier,"LOVE WEDDING BAND, 1 DIAMOND (SIZE 52)",B4050500-52,2150,,Санкт-Петербург
Chopard,"HAPPY HEARTS EARRINGS, MOTHER OF PEARL",837482-5310,3500,,Москва
Chopard,HAPPY HEARTS PENDANT,797482-5201,3100,,Москва
No name,DIAMOND RING 3.61 CT FY/VVS2,3.61 CT FY/VVS2,21500,,Москва
No name,PEAR SHAPE DIAMOND RING 3.50 CT FY/VVS1 (GIA),3.50CT FY/VVS1(GIA),23500,,Москва
Chopard,HAPPY DIAMONDS DOUBLE HEART RING,829393-1040,3135,,Санкт-Петербург
Van Cleef & Arpels,"Vintage Alhambra pendant, Blue Agate",VCARP9SY00,4150,,Москва
Cartier,PANTHÈRE DE CARTIER PEDANT,N7424210-CHAIN,24800,,Москва
Van Cleef & Arpels,ОБРУЧАЛЬНОЕ КОЛЬЦО TENDREMENT ETOILES (size 52),VCARO9Y600-52,1500,,Москва
Van Cleef & Arpels,MAGIC ALHAMBRA BETWEEN TRE FINGER RING (SIZE 50),VCARN05600-50,7160,,Москва
Van Cleef & Arpels,LOTUS BETWEEN THE FINGER RING (SIZE 54),VCARP1ND00-54,31500,,Москва
Bvlgari,ALLEGRA COLOR CORIANDOLI COLLECTION NECKLACE,BVLGARI3128475,5800,,Москва
Cartier,"LOVE RING, WHITE GOLD (SIZE 64)",B4084700-64,1470,,Москва
Bvlgari,ALLEGRA NECKLACE,334668 CL852112,13000,,Москва
No name,DIAMOND RING 5.01 CT FANCY BROWNISH YELLOW/VS1 (GIA),5.01 ct fby/vs1,34000,,Москва
No name,ASAKI PEARL 12.6 MM RING,TASAKI 12.6 PEARL,4600,,Москва
No name,TOURMALINE RING 7.49 CT (PARAIBA) GIA,7.49 CT TOURMALINE,39000,Зарезервировано,
Cartier,DIAMOND EARRINGS,N7047600,19500,,Москва
No name,КОЛЬЦО С ГОРНЫМ ХРУСТАЛЕМ 20 CT,15136,8900,,Москва
No name,"С САПФИРОМ 7,85 CT COLOR CHANGE EFFECT",7.85 CT COLOR CHANGE EFFECT,30000,,Москва
Ювелирные украшения,КОЛЬЕ С САПФИРАМИ И БРИЛЛИАНТАМИ,13070161,40000,,Москва
Ювелирные украшения,КОМПЛЕКТ С ИЗУМРУДАМИ И БРИЛЛИАНТАМИ,Unique,Цена по запросу,,Москва
Chopard,HAPPY DIAMONDS EARRINGS,83/2938,1650,,Санкт-Петербург
No name,DIAMOND RING 0.42 CT,141124NN,1350,,Москва
Pasquale Bruni,FLOWER MULTIGEMSTONES BRACELET,PB BRACELET,2050,,Санкт-Петербург
Pasquale Bruni,SUN RAY TOPAZ AND DIAMONDS PENDANT,PB SUN RAY,4100,,Санкт-Петербург
Pasquale Bruni,SISSI LO AMO RING,PB SISSI,2115,,Санкт-Петербург
Pasquale Bruni,PRATO FIORITO RING,12839В,3995,,Санкт-Петербург
Van Cleef & Arpels,"Perlée diamonds bracelet, 1 row, large model",VCARP27C00,27300,,Москва
RalfDiamonds,HOOP EARRINGS 1.10 CT 3 СМ,RDE 1.10 CT,3000,,Москва
Patek Philippe,Запонки,9083GR-001,3500,,Москва
Cartier,"C DE CARTIER WEDDING BAND, PLATINUM, 1 DIAMOND (SIZE 51)",B4098200-51,2100,,Москва
Verdi Jewellery,КОЛЬЦО С ТУРМАЛИНОМ 12.98 CT,A34E,11000,,Москва
RalfDiamonds,КРЕСТ С САПФИРАМИ 1.51 CT,1.51 CT,1600,,Москва
Verdi Jewellery,СЕРЬГИ С РОДОЛИТОМ 9.93 CT,A59E,8500,,Москва
Verdi Jewellery,БРАСЛЕТ С БРИЛЛИАНТАМИ 8.00 CT,A14G,23000,,Москва
Verdi Jewellery,БРАСЛЕТ С БРИЛЛИАНТАМИ 8.41 CT,A16G,23000,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 1.51 - 1.51 CT H/SI1,NND1.51-1.51CTH/SI1,15300,,Москва
Patek Philippe,Cuff Links Nautilus,9057G-014,3850,,Москва
Patek Philippe,Запонки,9083R5-001,3800,,Москва
No name,ПОДВЕСКА С БРИЛЛИАНТОМ 1.00 CT F/VS1 (GIA),PNN1.00F/VS1GIA,5925,,Москва
No name,ПОДВЕСКА С БРИЛЛИАНТОМ 1.50 CT H/VS1 (GIA),GIAPNN 1.50 CT H/VS1,9300,,Москва
No name,ПОДВЕСКА С БРИЛЛИАНТОМ  1.50 CT H/VS1 (GIA),NNP1.50 CT H/VS1,9340,Зарезервировано,
No name,BAGUETTE DIAMOND 2.15 CT H/VS1 RING (IGI Italy),NNB2.15CTHVS1GIA,17300,,Москва
No name,DIAMOND 2.01 CT G/VVS2 RING (GIA),NN2.01CTG/VVS21124,23200,,Москва
No name,DIAMOND 1.47 CT O-P/VVS1 PENDANT,11-11NN1.47CTO-P/VVS,4500,,Москва
Tiffany & Co,SOLESTE CUSHION DIAMOND PENDANT 0.25 CT FY/VVS2,SOLESTE 0.25 CT,7100,,Москва
Tiffany & Co,SOLESTE HALF ETERNITY RING,60004097,3100,,Москва
Tiffany & Co,BOW RING (SIZE 49),Tiffany Bow 111124,4500,,Москва
Tiffany & Co,VICTORIA ALTERNATING RING,T&CoVA,19800,,Москва
Bvlgari,ALLEGRA EARRINGS,0514BVGALLEGRA,4150,,Москва
Jacob & Co,"COCTAIL RING, RUBY, TANZANITE, DIAMONDS",20110006160,45000,,Москва
Cartier,Fede Trinity Ruban (SIZE 51),B4099451,6400,,Москва
Chopard,HAPPY SOLITAIRE RING WITH A DIAMOND 0/50 CT F/VVS2 (GIA) (SIZE 53),826668-1773,7800,,Москва
Bvlgari,Bvlgari Yellow Gold Diamond B.Zero1 Necklace,BVGB.zero111,4600,,Москва
Van Cleef & Arpels,VINTAGE ALHAMBRA LONG NECKLACE. 20 MOTIFS,VCAR88416,14600,,Москва
De Grisogono,ALLEGRA DIAMOND SET,14001/16/54001/16,16000,,Москва
Van Cleef & Arpels,"MAGIC ALHAMBRA NECKLACE, 16 MOTIFS",VCARD79300,23500,,Москва
De Grisogono,MATASSA PENDANT,94101-04,9500,,Москва
Harry Winston,LILY CLUSTER,M11H11W30,5100,,Москва
Van Cleef & Arpels,"Lucky Spring long necklace, 15 motifs",VCARP7RT00,21200,,Москва
Boucheron,CROCODILE RING,JRG01692LTD,12000,,Москва
Leo Pizzo,SNAKE DIAMOND RING,Y7Z8A,3180,,Москва
No name,DIAMOND 3.01 CT G/VVS2 RING (GIA),NN3.01CTG/VVS2,37800,,Москва
Ювелирные украшения,КОЛЬЕ И БРАСЛЕТ С БРИЛЛИАНТАМИ,M5N6P,10000,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ И САПФИРАМИ,X3Y4Z,10970,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ 10.46CT (СЕРЬГИ И КОЛЬЦО),10.46ct,13600,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ 9.22 СТ,A1B2C,11600,,Москва
Ювелирные украшения,VINTAGE FLOWER ICE DIAMOND SET,FLOWER ICE DIAMOND 1011,11700,,Москва
Jewellery Theatre,CORRAL SET,CORRAL SET j t,8900,,Москва
Mikimoto,СЕРЬГИ C ЖЕМЧУГОМ 10.1-10.23 мм  И БРИЛЛИАНТАМИ,Серьги MIKIMOTO10.1-10.23,4635,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ 5.60 СТ,nn set 5.60,30650,,Москва
Ювелирные украшения,КОМПЛЕКТ С ИЗУМРУДАМИ И БРИЛЛИАНТАМИ,Em. 54 CT,38500,,Москва
Ювелирные украшения,RUBY 5.55 CT &  DIAMOND 8.78 CT SET,NN311375,28500,,Москва
Ювелирные украшения,"КОМПЛЕКТ NO NAME ""CRAYFISH""",Crayfish,14336,,Москва
Ювелирные украшения,С БРИЛЛИАНТАМИ И РУБЕЛЛИТАМИ,JewelryD-297196,14700,,Москва
Ювелирные украшения,КОМПЛЕКТ С АКВАМАРИНАМИ,AS300Y,17300,Зарезервировано,
Ювелирные украшения,КОМПЛЕКТ С ИЗУМРУДАМИ,EMERALDS91124,23000,,Москва
Ювелирные украшения,MULTIGEM CAT SET,D-259735,23000,,Москва
Harry Winston,DIAMOND 4.55 CT F/VS2 RING,HW4.55,Цена по запросу,,Москва
Chopard,Happy Diamonds Elephant Pendant,79A189-5001,4400,,Москва
Chopard,Happy Diamonds Teddybear Pendant,79A188-5001,5200,,Москва
Messika,MOVE UNO 2 ROWS PAVÉ,07174-WG,5300,Зарезервировано,
Pasquale Bruni,SISSI EARRINGS,PB SISSI RQ 091124,4850,,Москва
Tiffany & Co,Tiffany Knot Hinged Bracelet in Rose Gold with Diamonds,72985214,15750,,Москва
Cartier,"LOVE NECKLACE, 3 DIAMONDS",B7014600,5200,,Москва
Chopard,HAPPY SPIRIT PENDANT,797700-0001,3150,,Москва
Pasquale Bruni,"PETIT GARDEN NECKLACE, MEDIUM FLOWER",15382R,3950,,Москва
Pasquale Bruni,PETIT GARDEN NECKLACE,16122R,3750,,Москва
Orlov Jewelry,TURQUOISE SET- EARRINGS & BRACELET,orlovset081124,16500,,Москва
Orlov Jewelry,WHITE SOUTH SEA PEARL 18.2 MM & DIAMONDS 1.50 CT RING,orlov81124,10500,,Москва
Tiffany & Co,Full Eternity Ring in Platinum with Diamonds,60003453,3800,,Москва
Tiffany & Co,TOGETHER MIGRAIN BAND RING (3MM),60002244-3,1300,,Москва
Messika,DIAMOND RING EMERALD 1.80 CT F/VVS1-PEAR 1.51 D/VS1,msk81124,34400,,Москва
Utopia,PEARL&DIAMOND NECKLACE,utopia081124,12300,,Москва
No name,CHATILA MULTI GEM SET,CHATILA 081124,17800,,Москва
Jacob & Co,FLORAL DIAMOND SET,727-428-353-419,45500,,Москва
Pasquale Bruni,GIARDINI SEGRETI RING,16330RN,6600,,Москва
Pasquale Bruni,ALELUIÁ DIAMOND RING,16088R,16480,,Москва
No name,С БРИЛЛИАНТОМ 3.04 СТ Н/VS1,3.04 СТ Н/VS1,42560,,Москва
Chopard,Happy Hearts Ring,82A082-1208,3300,,Москва
No name,КОЛЬЦО С ИЗУМРУДОМ 5.86 CT GREEN COLOMBIA,EMERALD 5.86 CT,24500,Зарезервировано,
Tiffany & Co,TIFFANY T  BRACELET,60010748,5300,,Москва
Bvlgari,B.ZERO1 BRACELET YELLOW GOLD (SIZE M),357847,14650,,Москва
No name,MULTI COLOR GEMSTONES NECKLACE,Jewelry071124,7500,,Москва
Van Cleef & Arpels,Butterfly clip,VCARA64100,13500,,Москва
Bvlgari,SERPENTI VIPER RING (SIZE 54),356755-54,5000,,Москва
Bvlgari,SERPENTI BRACELET,354098,25000,,Москва
Messika,SKINNY YELLOW GOLD BRACELET,06097-YG,5500,,Москва
No name,DIAMOND HEART SHAPED STUDS 1.51-1.52 CT H/VS1-VS2 (GIA),GIANN1.51-1.52 H/VS,17000,,Москва
No name,DIAMOND ROUND STUDS 1.50-1.50 CT G-VS2 (GIA),469-032,18300,,Москва
No name,DIAMOND ROUND STUDS 1.51-1.55 CT H/SI1 (GIA),195-619,14150,,Москва
Tiffany & Co,Jean Schlumberger Flame Ear Clips in Yellow Gold and Platinum with Diamonds,60111731,20600,,Москва
No name,HEART DIAMOND EARRINGS 1.50-1.51 CT H/VS2-SI1 (GIA),373-284,15000,,Москва
No name,DIAMOND ROUND STUDS 1.50-1.51 CT H/VS1-SI1 (GIA),GIANN1.50-1.51CTH/VS-SI,15800,,Москва
Messika,Bangle Move Romane,06514-PG,11170,,Москва
Messika,My Twin Trilogy,06695-WG,7600,,Москва
Bvlgari,DIVAS’ DREAM RING,356456,2600,,Москва
Graff,Princess Butterfly,RGE1243,17050,,Москва
RalfDiamonds,ЗАПОНКИ С БРИЛЛИАНТАМИ,RalfDiamonds110531,5490,,Москва
Bvlgari,OPTICAL ILLUSION DIAMOND & ONYX SPINNING (SIZE 51),Bvlg-O-001-51,3500,,Москва
Bvlgari,BVLGARI RING (SIZE 51),343175-51,5150,,Москва
Bvlgari,SERPENTI VIPER RING (SIZE 50),356755-50,5000,,Москва
Bvlgari,SERPENTI VIPER RING (SIZE 52),356755-52,5000,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 2.06 CT H/VS2,2.06 CT H/VS2,15400,,Санкт-Петербург
Bvlgari,"SERPENTI VIPER RING, CARNELIAN, DIAMONDS, ROSE GOLD (SIZE 52)",353325-52,4500,,Москва
Bvlgari,Serpenti Seduttori RING (SIZE 58),358100-58,20200,,Москва
Graff,DIAMOND ON DIAMOND RUBY PENDANT,RGP203,17500,,Москва
Cartier,SOLITAIRE 1895 RING 0.81 CT F/VVS2 (GIA),CR0.81CTF/VVS2GIA,9600,,Москва
Cartier,LOVE BRACELET (SIZE 16),B6067516,8500,,Москва
Ювелирные украшения,ПОДВЕСКА С БРИЛЛИАНТОМ 2.50 СТ G/VVS1,2.50 СТ G/VVS1,29500,,Санкт-Петербург
Graff,WILD FLOWER MINI PENDANT,RGP813R,2805,,Москва
No name,DIAMOND CROSS 2.64 CT G-I/VS-SI,NNPENDANT2.64CTG-I/VS-SI,3960,,Москва
Cartier,JUSTE UN CLOU NECKLACE,B7224897,9000,,Москва
Van Cleef & Arpels,VINTAGE ALHAMBRA RING (SIZE 51),VCARD40851,5300,,Москва
Van Cleef & Arpels,VINTAGE ALHAMBRA RING (SIZE 53),VCARD40853,5300,,Москва
Bvlgari,SERPENTI BRACELET (SIZE S),356505-S,Цена по запросу,,Москва
Chopard,"HAPPY HEARTS BANGLE, DIAMONDS, ROSE GOLD",85A612-5002,6400,,Москва
No name,С ИЗУМРУДОМ 28.0 СТ И БРИЛЛИАНТАМИ 5.30 СТ,"Em.28.0 CT, D.5.30 CT",27000,,Москва
Chopard,Колье Happy spirit pendant,Happy spirit pendant,4400,,Москва
Chopard,HAPPY SPIRIT HEART PENDANT,79/5647/0-20,7500,,Москва
Chopard,HAPPY DIAMONDS PENDANT. ELEPHANT. EXTRA LARGE MODEL.,79/2162-20,46000,,Москва
Chopard,Подвеска,79/2458-20,9500,,Москва
Palmiero,BUTTERFLY RING,111,7500,,Москва
Schreiner,BROOCH DIAMOND FROG,GIOB006402,5200,,Москва
Van Cleef & Arpels,FLYING BUTTERFLY BETWEEN THE FINGER RING (SIZE 53),VCARA13500-53,29800,,Москва
Chopard,HAPPY BEAR PENDANT,79/2439 6088155,7800,,Москва
Hermès,GALOP RING LARGE MODEL,H214608B 00046,8500,,Москва
Boucheron,"CYPRIS, THE SWAN RING DIAMONDS",JRG01476,19000,,Санкт-Петербург
Chopard,ELEPHANT PENDANT,79/2422-20,25500,,Москва
Piero Milano,BIRD PENDANT,PIERO MILANO,5500,,Москва
Wempe,FROG RING,010219402,7500,,Москва
Stephen Webster,CRAB CRYSTAL HAZE OPAL RING,STEPHEN WEBSTER CRAB,8000,,Москва
Roberto Coin,OCTOPUS RING,OCTOPUS RING rc,3700,Зарезервировано,
Ювелирные украшения,CAT BROOCH,Jewelry CAT BROOCH,4168,,Москва
Ювелирные украшения,OCTOPUS DIAMOND RING,Jewelry OCTOPUS DIAMOND RING,5805,,Москва
Pasquale Bruni,CROCODILE PENDANT LARGE MODEL,pasquale Bruni,19500,,Санкт-Петербург
Pasquale Bruni,CROCODILE PENDANT LARGE MODEL,pasquale Bruni,19500,,Москва
Ювелирные украшения,КОМПЛЕКТ С БРИЛЛИАНТАМИ,JewelryDiamond1,6890,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТАМИ И САПФИРАМИ 2 РЫБКИ,fishbrb,5000,,Москва
No name,DIAMOND DRAGONFLY,Jewelry121314,4850,,Москва
RalfDiamonds,FROG RING,RDfrog,4850,,Москва
Chopard,HAPPY DIAMONDS PENDANT. ELEPHANT. EXTRA LARGE MODEL.,792393-0001,32500,,Москва
Roberto Coin,RUBY DIAMOND NEMO FISH BANGLE,браслет roberto coin,13000,,Москва
RalfDiamonds,ROSE GOLD DIAMONDS AND EMERALD,Rose gold Diamonds and Emerald,4700,,Москва
RalfDiamonds,КОЛЬЦО ПАНТЕРА,Кольцо Ralf Diamonds,9000,,Москва
Roberto Coin,DRAGON LIMITED EDITION RING,Dragon ring,18000,,Москва
RalfDiamonds,БРОШЬ С ТОПАЗОМ 39.00 CT,брошь Ralf Diamonds,19500,,Москва
No name,С БРИЛЛИАНТАМИ И ГРАНАТАМИ,КОЛЬЦО С БРИЛЛИАНТАМИ И ГРАНАТАМИ,3170,,Москва
Boucheron,FROG RING,FROG,7900,,Москва
Chopard,HAPPY DIAMONDS. HAPPY BEAR PENDANT,Chopard,6120,,Москва
Boucheron,"MASY, THE CHAMELEON FAMILY",JRG00027,15800,,Москва
Chopard,ANIMAL TIGER PENDANT,ANIMAL TIGER PENDANT,3200,,Москва
RalfDiamonds,БРАСЛЕТ С БРИЛЛИАНТАМИ 17.16CT E-F/VS,17.16ct E-F/VS,25800,,Москва
RalfDiamonds,"ПОДВЕСКА С БРИЛЛИАНТАМИ, ОНИКСОМ И ИЗУМРУДАМИ",Подвеска Ralf Diamonds,12500,,Москва
RalfDiamonds,СЕРЬГИ С ИЗУМРУДАМИ 20.90 CT - 15.00 CT,20.90 CT - 15.00 CT,12000,,Москва
Ювелирные украшения,BUG BROOCH,BUG BROOCH 031124,4900,,Москва
Tiffany & Co,DIAMOND & PEARL DRAGONFLY BROOCH,T&Co,14000,,Москва
RalfDiamonds,"БРОШЬ С ЖЕМЧУГОМ 14,5мм И БРИЛЛИАНТАМИ",Брошь Ralfdiamonds,3100,Зарезервировано,
